source_path,absolute_path,sha256,format,role,words_approx,leading_topics,claim_labels,planned_volume,planned_section,coverage_status,citation_status,technical_review_status,notes
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/00 START HERE/03 OPEN LEDGER ADDITIONS.md,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\00 START HERE\03 OPEN LEDGER ADDITIONS.md,89e4f8d8a849c2c9bf7174a08b349346fa1cfd54012e6598a80b5e3fc3c448ed,.md,orientation_or_ledger,1093,geometry_gravity; foundational_partition; least_action_field; matter_atomic; cosmology; personal_relativity,PROVED:4; DERIVED:3; OPEN:2; WITHDRAWN:1,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/00 START HERE/04 SHA256SUMS.txt,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\00 START HERE\04 SHA256SUMS.txt,b2f8037f8614f7408cb51ac3ea25161f49a2a213e28fa63d7f6941238c099c01,.txt,manifest,1774,matter_atomic; colour_field; personal_relativity; reproducibility; geometry_gravity; least_action_field,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/audit_closure_attack_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\audit_closure_attack_results.json,9af802d6ca1be6c401d5381638ff539c9282658aee9636771874ec427993d2bd,.json,data_or_certificate,209,geometry_gravity; cosmology; matter_atomic; reproducibility,DERIVED:1; WITHDRAWN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/bubble_field_closure_attack_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\bubble_field_closure_attack_results.json,510b382c385760e6f48ef3f9b80e3b7457a4e9baba5794d84f620c23418cdca7,.json,data_or_certificate,888,cosmology; least_action_field; geometry_gravity; matter_atomic; traversal_history; reproducibility,DERIVED:1; CONDITIONAL:3; PREDICTION:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/bubble_field_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\bubble_field_results.json,ad92fda836b3a12d2cf28d1013b4d68f1d7f5b98825b9fe12e976ae264b31504,.json,data_or_certificate,277,geometry_gravity; least_action_field; cosmology,DERIVED:2; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/bubble_field_rigorous_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\bubble_field_rigorous_results.json,15cc582c4ae9cdc9ce54dee3c7b01c5860651063adbce71eb97dc8ca75aecb09,.json,data_or_certificate,403,geometry_gravity; cosmology; least_action_field; matter_atomic,PROVED:1; DERIVED:4; PROPOSED:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/colour_field_closure_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\colour_field_closure_results.json,3edb197642593e8f3f7cf0eb1f66bc14d7869eb49020a9378bf8be10c9e0a43c,.json,data_or_certificate,397,colour_field; cosmology; geometry_gravity; traversal_history; personal_relativity; reproducibility,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/exercising_the_field_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\exercising_the_field_results.json,60eac4f31d77644a554526c44558fe5a420e5a4e97a464aaa9e40feeccc675fb,.json,data_or_certificate,316,cosmology; least_action_field,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/mass_operator_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\mass_operator_results.json,828ee83ed1504c97a511d15177aaaed7a8f5dca661afd1104dfe2b7edc8cdfd0,.json,data_or_certificate,247,matter_atomic,DERIVED:1; ESTABLISHED:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/three_part_bubble_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\three_part_bubble_results.json,8cc825ceef5890a6126254b9be7ff914c1aa9d86c04fcae6f380f0cd918e6361,.json,data_or_certificate,284,geometry_gravity; foundational_partition,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/06 HELICAL RELATIVITY/02 COMPUTATIONS/verify_review_results.json,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\06 HELICAL RELATIVITY\02 COMPUTATIONS\verify_review_results.json,24988523536059ceb027f9da8349001e90af8a32fddd9583d3abc79b94b71ddf,.json,data_or_certificate,257,geometry_gravity; least_action_field,DERIVED:2; RESULT:1; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/_ADD TO REPO/README.md,C:\Users\joesh\Desktop\SCI\_ADD TO REPO\README.md,4db82dd9bc0a36d9e569f141576a2f31d46df5dc92bf8fae560c7d821f453878,.md,orientation_or_ledger,1266,reproducibility; least_action_field; cosmology; geometry_gravity; foundational_partition; traversal_history,PROVED:2; DERIVED:1; CONDITIONAL:2; PROPOSED:1; RESULT:3; OPEN:7; LIMIT:2; DISSOLVED:1,V,Methods and reproducibility,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/00 hash_addenda.py,C:\Users\joesh\Desktop\SCI\ADDENDA\00 hash_addenda.py,346d4b645de3b84e6dc8f6d75db4112968c9e56f53d29b242df82edc30f27b4e,.py,implementation,114,reproducibility,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A02 The Field Derivation Suite/um_field_suite.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A02 The Field Derivation Suite\um_field_suite.py,83dfd09e3c470d188ce7cce88c00ca49b293422bc0d9c1aaebacb8c04da4372c,.py,implementation,2636,colour_field; cosmology; least_action_field; foundational_partition; traversal_history; geometry_gravity,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A03 The Forward Solver/um_forward_solver.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A03 The Forward Solver\um_forward_solver.py,f12fd136cc5143e4991682e420d95402caf4fee450593bffc4ece4fc3a9ac2d2,.py,implementation,2005,cosmology; foundational_partition; geometry_gravity; least_action_field; traversal_history,PREDICTION:1; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A04 The Internal State Instrument/internal_state_instrument.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A04 The Internal State Instrument\internal_state_instrument.py,7946b66bf71a909785928c1ab756040cb5fddbafd07d799f338e486b26a3712c,.py,implementation,1157,cosmology; geometry_gravity; personal_relativity,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A08 The Calculator/NOTES.md,C:\Users\joesh\Desktop\SCI\ADDENDA\A08 The Calculator\NOTES.md,02e272284e889c4abc6650420136efe8fb6b36140a9d1ac91cee4a45fd0f6551,.md,supporting_text,372,master_readout; reproducibility; colour_field; foundational_partition; traversal_history,RESULT:1; OPEN:1,III,"Resolution, evolution, helical arithmetic, and master readout",mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A08 The Calculator/um_assemble.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A08 The Calculator\um_assemble.py,a78df11023e13383016e6d3c433d6732efd87dbd6e8b6a2a00c917993297e7a7,.py,implementation,806,colour_field; cosmology; personal_relativity,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A08 The Calculator/um_chain.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A08 The Calculator\um_chain.py,3ab4a6c522f5eeb9c56c0b4b385f01d6c1552b9143e30f1c52c0fcaf650212d4,.py,implementation,854,cosmology; traversal_history,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A08 The Calculator/um_realisation.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A08 The Calculator\um_realisation.py,5f7cf135cd13308126c3c8b385bda42de7b439ea709b0366a23c4b2e10c068d6,.py,implementation,755,traversal_history; helical_multiplication; personal_relativity,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A09 The Master Equation/make_a09_plates.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A09 The Master Equation\make_a09_plates.py,b70268c385dd31c0180d3257950b2522234eebbeb7558d17b54227928c06a990,.py,implementation,3671,colour_field; traversal_history; master_readout,DERIVED:1; PREDICTION:1; RESULT:2; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A09 The Master Equation/master_equation_cosmology.py,C:\Users\joesh\Desktop\SCI\ADDENDA\A09 The Master Equation\master_equation_cosmology.py,2a459aac96cd3cec554ae4ef1e1880da4718476dc3592ec0e19ecb76b0a3bc45,.py,implementation,3090,colour_field; personal_relativity; traversal_history; master_readout; cosmology; logical_action,PROVED:1; PROPOSED:2; PREDICTION:1; RESULT:2; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/A10 The Bubble Field Audit/bubble_audit_output.txt,C:\Users\joesh\Desktop\SCI\ADDENDA\A10 The Bubble Field Audit\bubble_audit_output.txt,ad4ac3163025c618ef02b586cde198223010dd10dfc8b71a6a677ca8f51938a8,.txt,supporting_text,977,least_action_field; geometry_gravity; foundational_partition; cosmology; colour_field; logical_action,DERIVED:1; PREDICTION:1; RESULT:3,II; V,Field audit and reproducibility,mapped_provisional,unreviewed,unreviewed,
SCI/ADDENDA/ADDENDUM PROTOCOL.md,C:\Users\joesh\Desktop\SCI\ADDENDA\ADDENDUM PROTOCOL.md,672eab5cbd0774836a9ecac5618933b249e2c41c977a8125c75a2f5ae1b8b7ec,.md,supporting_text,396,reproducibility; personal_relativity,PROVED:1; CONDITIONAL:1; PROPOSED:1; RESULT:2; OPEN:3; DISSOLVED:1,V,Addenda protocol and provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/04_Data/atomic_web_elements_118.csv,C:\Users\joesh\Desktop\SCI\Atomic Web\04_Data\atomic_web_elements_118.csv,7e14b76507c26504048d0364478ab3c75060b676e7770e85aa57ce3b1f8dfaf2,.csv,data_or_certificate,5712,colour_field; geometry_gravity,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/04_Data/atomic_web_elements_118.json,C:\Users\joesh\Desktop\SCI\Atomic Web\04_Data\atomic_web_elements_118.json,d3025bb7cdc53d2cd8bf71b365554f318c0ec607c6a739e39a8181ac3c83970b,.json,data_or_certificate,8910,colour_field; geometry_gravity,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/04_Data/render_complete_atomic_web_png.py,C:\Users\joesh\Desktop\SCI\Atomic Web\04_Data\render_complete_atomic_web_png.py,8ef4defe433463054b27670fbba9688c60221539da3b9b43fcd4c4a49750b5f5,.py,implementation,7753,matter_atomic; geometry_gravity; colour_field; cosmology; least_action_field; reproducibility,DERIVED:7; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/05_Audit/audit_atomic_web_results.json,C:\Users\joesh\Desktop\SCI\Atomic Web\05_Audit\audit_atomic_web_results.json,809fbe17eccba642792ce2cdbad52331bdb24bed1ea099c4ab53878212cf06f8,.json,data_or_certificate,29,matter_atomic,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/05_Audit/audit_results_118.csv,C:\Users\joesh\Desktop\SCI\Atomic Web\05_Audit\audit_results_118.csv,ecc2a535e27755f34a91ac5ccd8a43cdab1b7079e6ce79e05ecd4a34bf9ea7f8,.csv,data_or_certificate,2547,,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/05_Audit/audit_summary.txt,C:\Users\joesh\Desktop\SCI\Atomic Web\05_Audit\audit_summary.txt,9aa442e4b231ec72394fe442b476317702cffc5c0d9df4db082120fdbb1d284b,.txt,supporting_text,130,matter_atomic; reproducibility; geometry_gravity,PROPOSED:1,IV,"Atomic atlas, chemistry provenance, and scope limits",mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/05_Audit/independent_audit.py,C:\Users\joesh\Desktop\SCI\Atomic Web\05_Audit\independent_audit.py,f100dbf325a70815dd8e15fe33ba9d12c5edf85e6cc1549c846c20626431e5de,.py,implementation,1348,matter_atomic; reproducibility; geometry_gravity,DERIVED:3; OPEN:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/manifest.json,C:\Users\joesh\Desktop\SCI\Atomic Web\manifest.json,ee9bae4c79449db396e8c3e56ac3cca1255d39b7b994f45b1cd6216545315f52,.json,data_or_certificate,803,matter_atomic; reproducibility; geometry_gravity,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/README.txt,C:\Users\joesh\Desktop\SCI\Atomic Web\README.txt,984d48760e2c6a7ebd1f5dffdd308f4d509db958eb5f9d6602a8bb82a6621a59,.txt,orientation_or_ledger,270,matter_atomic; geometry_gravity; reproducibility,DERIVED:2,IV,"Atomic atlas, chemistry provenance, and scope limits",mapped_provisional,unreviewed,unreviewed,
SCI/Atomic Web/SHA256SUMS.txt,C:\Users\joesh\Desktop\SCI\Atomic Web\SHA256SUMS.txt,a99b16391342b84fd36fba3d93152a5dcbb024ea00e4504ad90f9f2c73d3c738,.txt,manifest,546,matter_atomic; reproducibility; geometry_gravity,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/dl papers/Personal_Relativity_Working_Formalism.docx,C:\Users\joesh\Desktop\SCI\dl papers\Personal_Relativity_Working_Formalism.docx,c1e47568c5850eef27e4fea8375f00a9628c8b61e322bd4d22e0b6a86d072284,.docx,manuscript,3106,personal_relativity; geometry_gravity; traversal_history; reproducibility; logical_action; cosmology,PROVED:1; DERIVED:1; ESTABLISHED:6; CONDITIONAL:2; PROPOSED:5; PREDICTION:4; RESULT:6; OPEN:2; LIMIT:1,III,Observer resolution and readout,mapped_provisional,unreviewed,unreviewed,
SCI/dl papers/The_Depth_of_Traversal_Joseph_Shields.docx,C:\Users\joesh\Desktop\SCI\dl papers\The_Depth_of_Traversal_Joseph_Shields.docx,235e1f4e25eebe20e67ba2144e1abfc38425dcd77b7fa65e8852c8bf16531b6b,.docx,manuscript,2092,traversal_history; personal_relativity; geometry_gravity; matter_atomic; logical_action; reproducibility,RESULT:2,III,Traversal and retained history,mapped_provisional,unreviewed,unreviewed,
SCI/dl papers/Traversal_Depth_Across_AdS_CFT_Joseph_Shields_Revised.docx,C:\Users\joesh\Desktop\SCI\dl papers\Traversal_Depth_Across_AdS_CFT_Joseph_Shields_Revised.docx,b110f68a0d2d0e5c40db2459c03579b8fe75e76d83940d8a5e9c05e78c175c31,.docx,manuscript,1719,traversal_history; geometry_gravity; personal_relativity; reproducibility; cosmology,LIMIT:1,III,Traversal and retained history,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/bookbody1.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\bookbody1.py,13cc8dcdf6da93c6bd296830d07bf56933459f89bbefa6e1affa4f1c06a95614,.py,implementation,2982,logical_action; traversal_history; reproducibility; cosmology; foundational_partition; chiral_dynamics,PROVED:8; DERIVED:1; ESTABLISHED:1; CONDITIONAL:2; PROPOSED:6; FORECAST:2; PREDICTION:2; RESULT:3; OPEN:3; WITHDRAWN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/bookbody2.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\bookbody2.py,0b628cde2253432236784b4f39796cb36e6a9c5b007ab8c4ee8f164e11091310,.py,implementation,2226,geometry_gravity; colour_field; traversal_history; foundational_partition; least_action_field; personal_relativity,PROVED:8; DERIVED:2; CONDITIONAL:3; PROPOSED:6; RESULT:2; OPEN:6; WITHDRAWN:4; FAILED:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/bookbody4.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\bookbody4.py,2c7cd5f55d7bce8e6445b2340e8e75f53be7c80fc86ea1945a07dd8b8101006e,.py,implementation,3361,cosmology; reproducibility; geometry_gravity; least_action_field; traversal_history; colour_field,PROVED:23; ESTABLISHED:2; CONDITIONAL:12; PROPOSED:10; FORECAST:2; PREDICTION:1; RESULT:2; OPEN:11; WITHDRAWN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/build.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\build.py,fb524da1408cb8f37f606f1b53fc5cbcad3646cb1730c5dd62d015b72b18de70,.py,implementation,114,reproducibility,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/fl_base.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\fl_base.py,502c7d26f8ee2731dd09e6757182501b0975ddb2a1aeba4137a93191f76fe788,.py,implementation,1018,master_readout,OPEN:2; WITHDRAWN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/fl_charts.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\fl_charts.py,57e313c7ab887f6791c8c63a54cf0349a85cc8c8d2fef62748e292bef5de6b8d,.py,implementation,3786,traversal_history; cosmology; personal_relativity; colour_field; master_readout; geometry_gravity,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Field Ledger Second Edition/fl_diagrams.py,C:\Users\joesh\Desktop\SCI\Field Ledger Second Edition\fl_diagrams.py,5cc1775610f1fdef2d24b3a34bfe3884bc00348f1bd3311b206497804ba6e7a8,.py,implementation,4132,geometry_gravity; cosmology; logical_action; chiral_dynamics; least_action_field; personal_relativity,PROVED:1; DERIVED:1; CONDITIONAL:1; PROPOSED:3; FORECAST:2; OPEN:1; WITHDRAWN:4,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/audit_closure_attack.py,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\audit_closure_attack.py,9ce880fe69736a496e80b9003840a9f22e55fc7a126b5b05a0cb2042a6e17a03,.py,implementation,2137,cosmology; geometry_gravity; matter_atomic; reproducibility; traversal_history,DERIVED:4; ESTABLISHED:1; PREDICTION:3; RESULT:3; OPEN:3; WITHDRAWN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/audit_closure_attack_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\audit_closure_attack_results.json,90c44a9c7b2096cec8935b81c91e748776f4a82913fa2c210dca056f0aef79df,.json,data_or_certificate,209,geometry_gravity; cosmology; matter_atomic; reproducibility,DERIVED:1; WITHDRAWN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/bubble_field_closure_attack.py,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\bubble_field_closure_attack.py,544b1283100bf22998538b519487cfde3568148a29e3bacad97a3495ddb87a16,.py,implementation,2519,cosmology; matter_atomic; geometry_gravity; least_action_field; traversal_history; reproducibility,DERIVED:1; CONDITIONAL:4; PREDICTION:1; RESULT:2; OPEN:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/bubble_field_closure_attack_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\bubble_field_closure_attack_results.json,427b3d86532dc45670246a15907f7ecea8a175e8cdbefcd44c9400f6525411eb,.json,data_or_certificate,872,cosmology; least_action_field; geometry_gravity; matter_atomic; traversal_history; reproducibility,DERIVED:1; CONDITIONAL:3; PREDICTION:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/bubble_field_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\bubble_field_results.json,a128002346ef0517a4b22581ca6bdd7700eec58eb93282947e3a6365375ab503,.json,data_or_certificate,277,geometry_gravity; least_action_field; cosmology,DERIVED:2; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/bubble_field_rigorous.py,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\bubble_field_rigorous.py,38370b3d965ebad324bbf1be781a5c30594553b6a63df60a411afc44127f81f0,.py,implementation,1763,geometry_gravity; cosmology; least_action_field; reproducibility; matter_atomic; traversal_history,PROVED:1; DERIVED:5; PROPOSED:4; RESULT:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/bubble_field_rigorous_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\bubble_field_rigorous_results.json,c26e648edba6ed4e053f8a8e6f5207c321b36ad54cf13ef54bf41f9e56222e52,.json,data_or_certificate,403,geometry_gravity; cosmology; least_action_field; matter_atomic,PROVED:1; DERIVED:4; PROPOSED:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/colour_field_closure_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\colour_field_closure_results.json,796aa5c1da67caad0065b4313e85834a75cb18e5dd4ea831e853cb3ea998db06,.json,data_or_certificate,397,colour_field; cosmology; geometry_gravity; traversal_history; personal_relativity; reproducibility,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/exercising_the_field.py,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\exercising_the_field.py,fa89183aa38f907df342268c38b5e61ea5cf939bdade0b35df9512fd412484c5,.py,implementation,2466,cosmology; least_action_field; geometry_gravity; foundational_partition; reproducibility,DERIVED:2; RESULT:1; OPEN:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/exercising_the_field_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\exercising_the_field_results.json,735909432165384b9ccb7b80d39422da0dbc233b83bd43d49519d977c11cdf8b,.json,data_or_certificate,316,cosmology; least_action_field,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/mass_operator_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\mass_operator_results.json,aa1ff2c44cf42be6aeb7a54a8a9f40d174e2677fafd8b7609f5a262d2326a934,.json,data_or_certificate,247,matter_atomic,DERIVED:1; ESTABLISHED:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/three_part_bubble.py,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\three_part_bubble.py,97c7f94c1da73d5fa725aca4e6d875d8ea6644784d24fde6bbb03e21f0474479,.py,implementation,1754,geometry_gravity; least_action_field; cosmology; foundational_partition; reproducibility,OPEN:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/three_part_bubble_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\three_part_bubble_results.json,286337d13c231c9674885fb96fbb5f50f68c41a1ec1441d33f578af81d580ef4,.json,data_or_certificate,284,geometry_gravity; foundational_partition,,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/verify_review.py,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\verify_review.py,9a07f521645587d67a603947e1899159154c398492fd54fb0244def2bf26b8a7,.py,implementation,1587,geometry_gravity; least_action_field; cosmology; reproducibility,DERIVED:6; RESULT:2; OPEN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/01 Computations/verify_review_results.json,C:\Users\joesh\Desktop\SCI\Helical Relativity\01 Computations\verify_review_results.json,1765d5dccc0e602b4f02502db1949a82402d9688b6bcf16eb1b84778ce52d857,.json,data_or_certificate,257,geometry_gravity; least_action_field,DERIVED:2; RESULT:1; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/02 Interactive/universal-field-exoplanet-lab.html,C:\Users\joesh\Desktop\SCI\Helical Relativity\02 Interactive\universal-field-exoplanet-lab.html,25a6c0fdfc922f3a668a078010cf95afa1fa2aa3400983e5280233f3347dcf41,.html,implementation,5566,geometry_gravity; least_action_field; reproducibility; colour_field; matter_atomic,CONDITIONAL:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/02 Interactive/universal-field-solar-system.html,C:\Users\joesh\Desktop\SCI\Helical Relativity\02 Interactive\universal-field-solar-system.html,c352e6deec1e03ea083c3491639ac8d8cf116ab5e1f2f765610b2fad405dd2a4,.html,implementation,6830,matter_atomic; geometry_gravity; logical_action; reproducibility; traversal_history; least_action_field,ESTABLISHED:3; OPEN:4,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/04 Foundations/The Bubble Field(1).md,C:\Users\joesh\Desktop\SCI\Helical Relativity\04 Foundations\The Bubble Field(1).md,4ae07297829a29c323e85daba897a821f8aa172a828429768cb7d8f052563686,.md,supporting_text,3008,geometry_gravity; least_action_field; cosmology; foundational_partition; information_boundary; matter_atomic,DERIVED:6; PROPOSED:1; RESULT:4; LIMIT:4,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
SCI/Helical Relativity/06 Colour Field/00 Paper/The_Observer_Interior_Quantum_Colour_Field_Joseph_Shields.docx,C:\Users\joesh\Desktop\SCI\Helical Relativity\06 Colour Field\00 Paper\The_Observer_Interior_Quantum_Colour_Field_Joseph_Shields.docx,386306865d8eb73ef17e4975e59b7fe7529271b5aae912ec189da0e5d693bf66,.docx,manuscript,2082,personal_relativity; colour_field; reproducibility; foundational_partition; least_action_field; traversal_history,RESULT:3; OPEN:1; LIMIT:1,III,Colour/helical readout fields,mapped_provisional,unreviewed,unreviewed,
